artefact,condition_keys,aggregation,ci_level,reported_in,row_key
bootstrap_samples.npz,"btad_s0_k1__{TRI_L,DUP_L}__pixel_auroc;btad_s0_k2__{TRI_L,DUP_L}__pixel_auroc;btad_s0_k4__{TRI_L,DUP_L}__pixel_auroc;btad_s0_k8__{TRI_L,DUP_L}__pixel_auroc;btad_s1_k1__{TRI_L,DUP_L}__pixel_auroc;btad_s1_k2__{TRI_L,DUP_L}__pixel_auroc;btad_s1_k4__{TRI_L,DUP_L}__pixel_auroc;btad_s1_k8__{TRI_L,DUP_L}__pixel_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|representation_swap|TRI_L - DUP_L|pixel_auroc
bootstrap_samples.npz,"btad_s0_k1__{TRI_L,DUP_L}__image_ap;btad_s0_k2__{TRI_L,DUP_L}__image_ap;btad_s0_k4__{TRI_L,DUP_L}__image_ap;btad_s0_k8__{TRI_L,DUP_L}__image_ap;btad_s1_k1__{TRI_L,DUP_L}__image_ap;btad_s1_k2__{TRI_L,DUP_L}__image_ap;btad_s1_k4__{TRI_L,DUP_L}__image_ap;btad_s1_k8__{TRI_L,DUP_L}__image_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|representation_swap|TRI_L - DUP_L|image_ap
bootstrap_samples.npz,"btad_s0_k1__{TRI_L,DUP_L}__image_auroc;btad_s0_k2__{TRI_L,DUP_L}__image_auroc;btad_s0_k4__{TRI_L,DUP_L}__image_auroc;btad_s0_k8__{TRI_L,DUP_L}__image_auroc;btad_s1_k1__{TRI_L,DUP_L}__image_auroc;btad_s1_k2__{TRI_L,DUP_L}__image_auroc;btad_s1_k4__{TRI_L,DUP_L}__image_auroc;btad_s1_k8__{TRI_L,DUP_L}__image_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|representation_swap|TRI_L - DUP_L|image_auroc
bootstrap_samples.npz,"btad_s0_k1__{BAL_J,A1_J}__pixel_ap;btad_s0_k2__{BAL_J,A1_J}__pixel_ap;btad_s0_k4__{BAL_J,A1_J}__pixel_ap;btad_s0_k8__{BAL_J,A1_J}__pixel_ap;btad_s1_k1__{BAL_J,A1_J}__pixel_ap;btad_s1_k2__{BAL_J,A1_J}__pixel_ap;btad_s1_k4__{BAL_J,A1_J}__pixel_ap;btad_s1_k8__{BAL_J,A1_J}__pixel_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|representation_swap|BAL_J - A1_J|pixel_ap
bootstrap_samples.npz,"btad_s0_k1__{BAL_J,A1_J}__pixel_auroc;btad_s0_k2__{BAL_J,A1_J}__pixel_auroc;btad_s0_k4__{BAL_J,A1_J}__pixel_auroc;btad_s0_k8__{BAL_J,A1_J}__pixel_auroc;btad_s1_k1__{BAL_J,A1_J}__pixel_auroc;btad_s1_k2__{BAL_J,A1_J}__pixel_auroc;btad_s1_k4__{BAL_J,A1_J}__pixel_auroc;btad_s1_k8__{BAL_J,A1_J}__pixel_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|representation_swap|BAL_J - A1_J|pixel_auroc
bootstrap_samples.npz,"btad_s0_k1__{BAL_J,A1_J}__image_ap;btad_s0_k2__{BAL_J,A1_J}__image_ap;btad_s0_k4__{BAL_J,A1_J}__image_ap;btad_s0_k8__{BAL_J,A1_J}__image_ap;btad_s1_k1__{BAL_J,A1_J}__image_ap;btad_s1_k2__{BAL_J,A1_J}__image_ap;btad_s1_k4__{BAL_J,A1_J}__image_ap;btad_s1_k8__{BAL_J,A1_J}__image_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|representation_swap|BAL_J - A1_J|image_ap
bootstrap_samples.npz,"btad_s0_k1__{BAL_J,A1_J}__image_auroc;btad_s0_k2__{BAL_J,A1_J}__image_auroc;btad_s0_k4__{BAL_J,A1_J}__image_auroc;btad_s0_k8__{BAL_J,A1_J}__image_auroc;btad_s1_k1__{BAL_J,A1_J}__image_auroc;btad_s1_k2__{BAL_J,A1_J}__image_auroc;btad_s1_k4__{BAL_J,A1_J}__image_auroc;btad_s1_k8__{BAL_J,A1_J}__image_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|representation_swap|BAL_J - A1_J|image_auroc
bootstrap_samples.npz,"btad_s0_k1__{BAL_L,A1_L}__pixel_ap;btad_s0_k2__{BAL_L,A1_L}__pixel_ap;btad_s0_k4__{BAL_L,A1_L}__pixel_ap;btad_s0_k8__{BAL_L,A1_L}__pixel_ap;btad_s1_k1__{BAL_L,A1_L}__pixel_ap;btad_s1_k2__{BAL_L,A1_L}__pixel_ap;btad_s1_k4__{BAL_L,A1_L}__pixel_ap;btad_s1_k8__{BAL_L,A1_L}__pixel_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|representation_swap|BAL_L - A1_L|pixel_ap
bootstrap_samples.npz,"btad_s0_k1__{BAL_L,A1_L}__pixel_auroc;btad_s0_k2__{BAL_L,A1_L}__pixel_auroc;btad_s0_k4__{BAL_L,A1_L}__pixel_auroc;btad_s0_k8__{BAL_L,A1_L}__pixel_auroc;btad_s1_k1__{BAL_L,A1_L}__pixel_auroc;btad_s1_k2__{BAL_L,A1_L}__pixel_auroc;btad_s1_k4__{BAL_L,A1_L}__pixel_auroc;btad_s1_k8__{BAL_L,A1_L}__pixel_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|representation_swap|BAL_L - A1_L|pixel_auroc
bootstrap_samples.npz,"btad_s0_k1__{BAL_L,A1_L}__image_ap;btad_s0_k2__{BAL_L,A1_L}__image_ap;btad_s0_k4__{BAL_L,A1_L}__image_ap;btad_s0_k8__{BAL_L,A1_L}__image_ap;btad_s1_k1__{BAL_L,A1_L}__image_ap;btad_s1_k2__{BAL_L,A1_L}__image_ap;btad_s1_k4__{BAL_L,A1_L}__image_ap;btad_s1_k8__{BAL_L,A1_L}__image_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|representation_swap|BAL_L - A1_L|image_ap
bootstrap_samples.npz,"btad_s0_k1__{BAL_L,A1_L}__image_auroc;btad_s0_k2__{BAL_L,A1_L}__image_auroc;btad_s0_k4__{BAL_L,A1_L}__image_auroc;btad_s0_k8__{BAL_L,A1_L}__image_auroc;btad_s1_k1__{BAL_L,A1_L}__image_auroc;btad_s1_k2__{BAL_L,A1_L}__image_auroc;btad_s1_k4__{BAL_L,A1_L}__image_auroc;btad_s1_k8__{BAL_L,A1_L}__image_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|representation_swap|BAL_L - A1_L|image_auroc
bootstrap_samples.npz,"btad_s0_k1__{A1_L,A1_J}__pixel_ap;btad_s0_k2__{A1_L,A1_J}__pixel_ap;btad_s0_k4__{A1_L,A1_J}__pixel_ap;btad_s0_k8__{A1_L,A1_J}__pixel_ap;btad_s1_k1__{A1_L,A1_J}__pixel_ap;btad_s1_k2__{A1_L,A1_J}__pixel_ap;btad_s1_k4__{A1_L,A1_J}__pixel_ap;btad_s1_k8__{A1_L,A1_J}__pixel_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|A1_L - A1_J|pixel_ap
bootstrap_samples.npz,"btad_s0_k1__{A1_L,A1_J}__pixel_auroc;btad_s0_k2__{A1_L,A1_J}__pixel_auroc;btad_s0_k4__{A1_L,A1_J}__pixel_auroc;btad_s0_k8__{A1_L,A1_J}__pixel_auroc;btad_s1_k1__{A1_L,A1_J}__pixel_auroc;btad_s1_k2__{A1_L,A1_J}__pixel_auroc;btad_s1_k4__{A1_L,A1_J}__pixel_auroc;btad_s1_k8__{A1_L,A1_J}__pixel_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|A1_L - A1_J|pixel_auroc
bootstrap_samples.npz,"btad_s0_k1__{A1_L,A1_J}__image_ap;btad_s0_k2__{A1_L,A1_J}__image_ap;btad_s0_k4__{A1_L,A1_J}__image_ap;btad_s0_k8__{A1_L,A1_J}__image_ap;btad_s1_k1__{A1_L,A1_J}__image_ap;btad_s1_k2__{A1_L,A1_J}__image_ap;btad_s1_k4__{A1_L,A1_J}__image_ap;btad_s1_k8__{A1_L,A1_J}__image_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|A1_L - A1_J|image_ap
bootstrap_samples.npz,"btad_s0_k1__{A1_L,A1_J}__image_auroc;btad_s0_k2__{A1_L,A1_J}__image_auroc;btad_s0_k4__{A1_L,A1_J}__image_auroc;btad_s0_k8__{A1_L,A1_J}__image_auroc;btad_s1_k1__{A1_L,A1_J}__image_auroc;btad_s1_k2__{A1_L,A1_J}__image_auroc;btad_s1_k4__{A1_L,A1_J}__image_auroc;btad_s1_k8__{A1_L,A1_J}__image_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|A1_L - A1_J|image_auroc
bootstrap_samples.npz,"btad_s0_k1__{TRI_L,TRI_J}__pixel_ap;btad_s0_k2__{TRI_L,TRI_J}__pixel_ap;btad_s0_k4__{TRI_L,TRI_J}__pixel_ap;btad_s0_k8__{TRI_L,TRI_J}__pixel_ap;btad_s1_k1__{TRI_L,TRI_J}__pixel_ap;btad_s1_k2__{TRI_L,TRI_J}__pixel_ap;btad_s1_k4__{TRI_L,TRI_J}__pixel_ap;btad_s1_k8__{TRI_L,TRI_J}__pixel_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|TRI_L - TRI_J|pixel_ap
bootstrap_samples.npz,"btad_s0_k1__{TRI_L,TRI_J}__pixel_auroc;btad_s0_k2__{TRI_L,TRI_J}__pixel_auroc;btad_s0_k4__{TRI_L,TRI_J}__pixel_auroc;btad_s0_k8__{TRI_L,TRI_J}__pixel_auroc;btad_s1_k1__{TRI_L,TRI_J}__pixel_auroc;btad_s1_k2__{TRI_L,TRI_J}__pixel_auroc;btad_s1_k4__{TRI_L,TRI_J}__pixel_auroc;btad_s1_k8__{TRI_L,TRI_J}__pixel_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|TRI_L - TRI_J|pixel_auroc
bootstrap_samples.npz,"btad_s0_k1__{TRI_L,TRI_J}__image_ap;btad_s0_k2__{TRI_L,TRI_J}__image_ap;btad_s0_k4__{TRI_L,TRI_J}__image_ap;btad_s0_k8__{TRI_L,TRI_J}__image_ap;btad_s1_k1__{TRI_L,TRI_J}__image_ap;btad_s1_k2__{TRI_L,TRI_J}__image_ap;btad_s1_k4__{TRI_L,TRI_J}__image_ap;btad_s1_k8__{TRI_L,TRI_J}__image_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|TRI_L - TRI_J|image_ap
bootstrap_samples.npz,"btad_s0_k1__{TRI_L,TRI_J}__image_auroc;btad_s0_k2__{TRI_L,TRI_J}__image_auroc;btad_s0_k4__{TRI_L,TRI_J}__image_auroc;btad_s0_k8__{TRI_L,TRI_J}__image_auroc;btad_s1_k1__{TRI_L,TRI_J}__image_auroc;btad_s1_k2__{TRI_L,TRI_J}__image_auroc;btad_s1_k4__{TRI_L,TRI_J}__image_auroc;btad_s1_k8__{TRI_L,TRI_J}__image_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|TRI_L - TRI_J|image_auroc
bootstrap_samples.npz,"btad_s0_k1__{BAL_L,BAL_J}__pixel_ap;btad_s0_k2__{BAL_L,BAL_J}__pixel_ap;btad_s0_k4__{BAL_L,BAL_J}__pixel_ap;btad_s0_k8__{BAL_L,BAL_J}__pixel_ap;btad_s1_k1__{BAL_L,BAL_J}__pixel_ap;btad_s1_k2__{BAL_L,BAL_J}__pixel_ap;btad_s1_k4__{BAL_L,BAL_J}__pixel_ap;btad_s1_k8__{BAL_L,BAL_J}__pixel_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|BAL_L - BAL_J|pixel_ap
bootstrap_samples.npz,"btad_s0_k1__{BAL_L,BAL_J}__pixel_auroc;btad_s0_k2__{BAL_L,BAL_J}__pixel_auroc;btad_s0_k4__{BAL_L,BAL_J}__pixel_auroc;btad_s0_k8__{BAL_L,BAL_J}__pixel_auroc;btad_s1_k1__{BAL_L,BAL_J}__pixel_auroc;btad_s1_k2__{BAL_L,BAL_J}__pixel_auroc;btad_s1_k4__{BAL_L,BAL_J}__pixel_auroc;btad_s1_k8__{BAL_L,BAL_J}__pixel_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|BAL_L - BAL_J|pixel_auroc
bootstrap_samples.npz,"btad_s0_k1__{BAL_L,BAL_J}__image_ap;btad_s0_k2__{BAL_L,BAL_J}__image_ap;btad_s0_k4__{BAL_L,BAL_J}__image_ap;btad_s0_k8__{BAL_L,BAL_J}__image_ap;btad_s1_k1__{BAL_L,BAL_J}__image_ap;btad_s1_k2__{BAL_L,BAL_J}__image_ap;btad_s1_k4__{BAL_L,BAL_J}__image_ap;btad_s1_k8__{BAL_L,BAL_J}__image_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|BAL_L - BAL_J|image_ap
bootstrap_samples.npz,"btad_s0_k1__{BAL_L,BAL_J}__image_auroc;btad_s0_k2__{BAL_L,BAL_J}__image_auroc;btad_s0_k4__{BAL_L,BAL_J}__image_auroc;btad_s0_k8__{BAL_L,BAL_J}__image_auroc;btad_s1_k1__{BAL_L,BAL_J}__image_auroc;btad_s1_k2__{BAL_L,BAL_J}__image_auroc;btad_s1_k4__{BAL_L,BAL_J}__image_auroc;btad_s1_k8__{BAL_L,BAL_J}__image_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|BAL_L - BAL_J|image_auroc
bootstrap_samples.npz,"btad_s0_k1__{DUP_L,DUP_J}__pixel_ap;btad_s0_k2__{DUP_L,DUP_J}__pixel_ap;btad_s0_k4__{DUP_L,DUP_J}__pixel_ap;btad_s0_k8__{DUP_L,DUP_J}__pixel_ap;btad_s1_k1__{DUP_L,DUP_J}__pixel_ap;btad_s1_k2__{DUP_L,DUP_J}__pixel_ap;btad_s1_k4__{DUP_L,DUP_J}__pixel_ap;btad_s1_k8__{DUP_L,DUP_J}__pixel_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|DUP_L - DUP_J|pixel_ap
bootstrap_samples.npz,"btad_s0_k1__{DUP_L,DUP_J}__pixel_auroc;btad_s0_k2__{DUP_L,DUP_J}__pixel_auroc;btad_s0_k4__{DUP_L,DUP_J}__pixel_auroc;btad_s0_k8__{DUP_L,DUP_J}__pixel_auroc;btad_s1_k1__{DUP_L,DUP_J}__pixel_auroc;btad_s1_k2__{DUP_L,DUP_J}__pixel_auroc;btad_s1_k4__{DUP_L,DUP_J}__pixel_auroc;btad_s1_k8__{DUP_L,DUP_J}__pixel_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|DUP_L - DUP_J|pixel_auroc
bootstrap_samples.npz,"btad_s0_k1__{DUP_L,DUP_J}__image_ap;btad_s0_k2__{DUP_L,DUP_J}__image_ap;btad_s0_k4__{DUP_L,DUP_J}__image_ap;btad_s0_k8__{DUP_L,DUP_J}__image_ap;btad_s1_k1__{DUP_L,DUP_J}__image_ap;btad_s1_k2__{DUP_L,DUP_J}__image_ap;btad_s1_k4__{DUP_L,DUP_J}__image_ap;btad_s1_k8__{DUP_L,DUP_J}__image_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|DUP_L - DUP_J|image_ap
bootstrap_samples.npz,"btad_s0_k1__{DUP_L,DUP_J}__image_auroc;btad_s0_k2__{DUP_L,DUP_J}__image_auroc;btad_s0_k4__{DUP_L,DUP_J}__image_auroc;btad_s0_k8__{DUP_L,DUP_J}__image_auroc;btad_s1_k1__{DUP_L,DUP_J}__image_auroc;btad_s1_k2__{DUP_L,DUP_J}__image_auroc;btad_s1_k4__{DUP_L,DUP_J}__image_auroc;btad_s1_k8__{DUP_L,DUP_J}__image_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|matching_effect|DUP_L - DUP_J|image_auroc
bootstrap_samples.npz,"btad_s0_k1__{B,A1_J}__pixel_ap;btad_s0_k2__{B,A1_J}__pixel_ap;btad_s0_k4__{B,A1_J}__pixel_ap;btad_s0_k8__{B,A1_J}__pixel_ap;btad_s1_k1__{B,A1_J}__pixel_ap;btad_s1_k2__{B,A1_J}__pixel_ap;btad_s1_k4__{B,A1_J}__pixel_ap;btad_s1_k8__{B,A1_J}__pixel_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|single_vs_anchor|B - A1_J|pixel_ap
bootstrap_samples.npz,"btad_s0_k1__{B,A1_J}__pixel_auroc;btad_s0_k2__{B,A1_J}__pixel_auroc;btad_s0_k4__{B,A1_J}__pixel_auroc;btad_s0_k8__{B,A1_J}__pixel_auroc;btad_s1_k1__{B,A1_J}__pixel_auroc;btad_s1_k2__{B,A1_J}__pixel_auroc;btad_s1_k4__{B,A1_J}__pixel_auroc;btad_s1_k8__{B,A1_J}__pixel_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|single_vs_anchor|B - A1_J|pixel_auroc
bootstrap_samples.npz,"btad_s0_k1__{B,A1_J}__image_ap;btad_s0_k2__{B,A1_J}__image_ap;btad_s0_k4__{B,A1_J}__image_ap;btad_s0_k8__{B,A1_J}__image_ap;btad_s1_k1__{B,A1_J}__image_ap;btad_s1_k2__{B,A1_J}__image_ap;btad_s1_k4__{B,A1_J}__image_ap;btad_s1_k8__{B,A1_J}__image_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|single_vs_anchor|B - A1_J|image_ap
bootstrap_samples.npz,"btad_s0_k1__{B,A1_J}__image_auroc;btad_s0_k2__{B,A1_J}__image_auroc;btad_s0_k4__{B,A1_J}__image_auroc;btad_s0_k8__{B,A1_J}__image_auroc;btad_s1_k1__{B,A1_J}__image_auroc;btad_s1_k2__{B,A1_J}__image_auroc;btad_s1_k4__{B,A1_J}__image_auroc;btad_s1_k8__{B,A1_J}__image_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|single_vs_anchor|B - A1_J|image_auroc
bootstrap_samples.npz,"btad_s0_k1__{S,A1_J}__pixel_ap;btad_s0_k2__{S,A1_J}__pixel_ap;btad_s0_k4__{S,A1_J}__pixel_ap;btad_s0_k8__{S,A1_J}__pixel_ap;btad_s1_k1__{S,A1_J}__pixel_ap;btad_s1_k2__{S,A1_J}__pixel_ap;btad_s1_k4__{S,A1_J}__pixel_ap;btad_s1_k8__{S,A1_J}__pixel_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|single_vs_anchor|S - A1_J|pixel_ap
bootstrap_samples.npz,"btad_s0_k1__{S,A1_J}__pixel_auroc;btad_s0_k2__{S,A1_J}__pixel_auroc;btad_s0_k4__{S,A1_J}__pixel_auroc;btad_s0_k8__{S,A1_J}__pixel_auroc;btad_s1_k1__{S,A1_J}__pixel_auroc;btad_s1_k2__{S,A1_J}__pixel_auroc;btad_s1_k4__{S,A1_J}__pixel_auroc;btad_s1_k8__{S,A1_J}__pixel_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|single_vs_anchor|S - A1_J|pixel_auroc
bootstrap_samples.npz,"btad_s0_k1__{S,A1_J}__image_ap;btad_s0_k2__{S,A1_J}__image_ap;btad_s0_k4__{S,A1_J}__image_ap;btad_s0_k8__{S,A1_J}__image_ap;btad_s1_k1__{S,A1_J}__image_ap;btad_s1_k2__{S,A1_J}__image_ap;btad_s1_k4__{S,A1_J}__image_ap;btad_s1_k8__{S,A1_J}__image_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|single_vs_anchor|S - A1_J|image_ap
bootstrap_samples.npz,"btad_s0_k1__{S,A1_J}__image_auroc;btad_s0_k2__{S,A1_J}__image_auroc;btad_s0_k4__{S,A1_J}__image_auroc;btad_s0_k8__{S,A1_J}__image_auroc;btad_s1_k1__{S,A1_J}__image_auroc;btad_s1_k2__{S,A1_J}__image_auroc;btad_s1_k4__{S,A1_J}__image_auroc;btad_s1_k8__{S,A1_J}__image_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|single_vs_anchor|S - A1_J|image_auroc
bootstrap_samples.npz,"btad_s0_k1__{C,A1_J}__pixel_ap;btad_s0_k2__{C,A1_J}__pixel_ap;btad_s0_k4__{C,A1_J}__pixel_ap;btad_s0_k8__{C,A1_J}__pixel_ap;btad_s1_k1__{C,A1_J}__pixel_ap;btad_s1_k2__{C,A1_J}__pixel_ap;btad_s1_k4__{C,A1_J}__pixel_ap;btad_s1_k8__{C,A1_J}__pixel_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|single_vs_anchor|C - A1_J|pixel_ap
bootstrap_samples.npz,"btad_s0_k1__{C,A1_J}__pixel_auroc;btad_s0_k2__{C,A1_J}__pixel_auroc;btad_s0_k4__{C,A1_J}__pixel_auroc;btad_s0_k8__{C,A1_J}__pixel_auroc;btad_s1_k1__{C,A1_J}__pixel_auroc;btad_s1_k2__{C,A1_J}__pixel_auroc;btad_s1_k4__{C,A1_J}__pixel_auroc;btad_s1_k8__{C,A1_J}__pixel_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|single_vs_anchor|C - A1_J|pixel_auroc
bootstrap_samples.npz,"btad_s0_k1__{C,A1_J}__image_ap;btad_s0_k2__{C,A1_J}__image_ap;btad_s0_k4__{C,A1_J}__image_ap;btad_s0_k8__{C,A1_J}__image_ap;btad_s1_k1__{C,A1_J}__image_ap;btad_s1_k2__{C,A1_J}__image_ap;btad_s1_k4__{C,A1_J}__image_ap;btad_s1_k8__{C,A1_J}__image_ap","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|single_vs_anchor|C - A1_J|image_ap
bootstrap_samples.npz,"btad_s0_k1__{C,A1_J}__image_auroc;btad_s0_k2__{C,A1_J}__image_auroc;btad_s0_k4__{C,A1_J}__image_auroc;btad_s0_k8__{C,A1_J}__image_auroc;btad_s1_k1__{C,A1_J}__image_auroc;btad_s1_k2__{C,A1_J}__image_auroc;btad_s1_k4__{C,A1_J}__image_auroc;btad_s1_k8__{C,A1_J}__image_auroc","paired per replicate: mean over conditions of (left_r - right_r), then percentile",0.95,AGGREGATED_EFFECTS.csv,btad|single_vs_anchor|C - A1_J|image_auroc
bootstrap_samples.npz,mpdd_s*/k*__A1_average_matching_effect cells=s0k1;s0k2;s0k4;s0k8;s1k1;s1k2;s1k4;s1k8;s2k1;s2k2;s2k4;s2k8,"paired per replicate, then percentile",0.975,MAIN_INFERENCE_RECONCILIATION.csv,mpdd|A1_average_matching_effect
bootstrap_samples.npz,mpdd_s*/k*__A1_matching_effect_K8_minus_K1 cells=s0k8;s1k8;s2k8,"paired per replicate, then percentile",0.975,MAIN_INFERENCE_RECONCILIATION.csv,mpdd|A1_matching_effect_K8_minus_K1
bootstrap_samples.npz,btad_s*/k*__A1_average_matching_effect cells=s0k1;s0k2;s0k4;s0k8;s1k1;s1k2;s1k4;s1k8,"paired per replicate, then percentile",0.975,MAIN_INFERENCE_RECONCILIATION.csv,btad|A1_average_matching_effect
bootstrap_samples.npz,btad_s*/k*__A1_matching_effect_K8_minus_K1 cells=s0k8;s1k8,"paired per replicate, then percentile",0.975,MAIN_INFERENCE_RECONCILIATION.csv,btad|A1_matching_effect_K8_minus_K1
